trial,policy,num_robots,num_targets,risk_mode,total_distance,mean_distance,total_risk,mean_risk,max_risk,total_cost
66,all_conservative,3,6,clustered_high,9.257745644309928,3.085915214769976,0.3929556804671076,0.1309852268223692,0.25128657237063134,11.615479727112575
67,uniform_risk,3,6,mixed,6.648704189169493,2.216234729723164,0.9489268876937443,0.31630896256458146,0.6849908411956767,8.546557964556982
67,explorer_monitor,3,6,mixed,6.648704189169493,2.216234729723164,0.9489268876937443,0.31630896256458146,0.6849908411956767,9.856626614013667
67,all_conservative,3,6,mixed,7.596873836078034,2.532291278692678,0.7619741066341837,0.25399136887806123,0.49803806013611607,12.168718475883136
68,uniform_risk,3,6,clustered_high,5.880576982559927,1.9601923275199757,0.5372329047900178,0.17907763493000595,0.24937985419882708,6.955042792139962
68,explorer_monitor,3,6,clustered_high,5.880576982559927,1.9601923275199757,0.5372329047900178,0.17907763493000595,0.24937985419882708,6.953933218322322
68,all_conservative,3,6,clustered_high,6.494882238052196,2.1649607460173987,0.42158888781828197,0.14052962927276066,0.16371791040059747,9.024415564961888
69,uniform_risk,3,6,mixed,7.300261317836643,2.433420439278881,1.7293378210553616,0.5764459403517872,0.7638567641619896,10.758936959947366
69,explorer_monitor,3,6,mixed,7.300261317836643,2.433420439278881,1.7293378210553616,0.5764459403517872,0.7638567641619896,11.205216463158582
69,all_conservative,3,6,mixed,10.564869437121763,3.521623145707254,1.0390128066362139,0.34633760221207127,0.4948942035251763,16.79894627693905
70,uniform_risk,3,6,clustered_high,6.529701110326297,2.1765670367754324,0.9871469078806381,0.32904896929354605,0.37748258614639696,8.503994926087572
70,explorer_monitor,3,6,clustered_high,6.529701110326297,2.1765670367754324,0.9871469078806381,0.32904896929354605,0.37748258614639696,8.81393278595035
70,all_conservative,3,6,clustered_high,6.529701110326297,2.1765670367754324,0.9871469078806381,0.32904896929354605,0.37748258614639696,12.452582557610125
71,uniform_risk,3,6,mixed,6.455798624491527,2.151932874830509,1.7565009486418517,0.5855003162139506,0.7829039914314214,9.96880052177523
71,explorer_monitor,3,6,mixed,6.455798624491527,2.151932874830509,1.7565009486418517,0.5855003162139506,0.7829039914314214,9.785477659818635
71,all_conservative,3,6,mixed,9.716029616471562,3.2386765388238543,1.0002441121742636,0.3334147040580879,0.6738063924730165,15.717494289517143
72,uniform_risk,3,6,clustered_high,6.395516822285499,2.131838940761833,1.274399047621598,0.4247996825405327,0.7312552193368422,8.944314917528693
72,explorer_monitor,3,6,clustered_high,6.395516822285499,2.131838940761833,1.274399047621598,0.4247996825405327,0.7312552193368422,8.608294817921752
72,all_conservative,3,6,clustered_high,7.88036172898861,2.6267872429962034,0.7483325329461084,0.24944417764870278,0.47410258539215067,12.37035692666526
73,uniform_risk,3,6,mixed,7.7567351884887845,2.585578396162928,0.7341719521479781,0.24472398404932605,0.31704074501844803,9.225079092784743
73,explorer_monitor,3,6,mixed,7.7567351884887845,2.585578396162928,0.7341719521479781,0.24472398404932605,0.31704074501844803,9.48254899963366
73,all_conservative,3,6,mixed,7.7567351884887845,2.585578396162928,0.7341719521479781,0.24472398404932605,0.31704074501844803,12.161766901376652
74,uniform_risk,3,6,clustered_high,4.089916927566529,1.3633056425221763,0.961886688780808,0.3206288962602693,0.38743007482601444,6.013690305128145
74,explorer_monitor,3,6,clustered_high,4.089916927566529,1.3633056425221763,0.961886688780808,0.3206288962602693,0.38743007482601444,6.5490108232719315
74,all_conservative,3,6,clustered_high,4.089916927566529,1.3633056425221763,0.961886688780808,0.3206288962602693,0.38743007482601444,9.861237060251376
75,uniform_risk,3,6,mixed,10.229686481038328,3.409895493679443,1.6864779201978444,0.5621593067326148,0.936669379750626,13.602642321434015
75,explorer_monitor,3,6,mixed,10.229686481038328,3.409895493679443,1.6864779201978444,0.5621593067326148,0.936669379750626,13.766678073242623
75,all_conservative,3,6,mixed,10.229686481038328,3.409895493679443,1.6864779201978444,0.5621593067326148,0.936669379750626,20.348554002225395
76,uniform_risk,3,6,clustered_high,5.065840164509961,1.688613388169987,1.1870609185531613,0.39568697285105375,0.5961054843718948,7.4399620016162835
76,explorer_monitor,3,6,clustered_high,5.065840164509961,1.688613388169987,1.1870609185531613,0.39568697285105375,0.5961054843718948,8.137623235315711
76,all_conservative,3,6,clustered_high,5.065840164509961,1.688613388169987,1.1870609185531613,0.39568697285105375,0.5961054843718948,12.188205675828929
77,uniform_risk,3,6,mixed,5.023379821204846,1.6744599404016152,1.3554319753546549,0.4518106584515516,0.9540348226549126,7.734243771914156
77,explorer_monitor,3,6,mixed,5.023379821204846,1.6744599404016152,1.3554319753546549,0.4518106584515516,0.9540348226549126,9.381528140158537
77,all_conservative,3,6,mixed,5.023379821204846,1.6744599404016152,1.3554319753546549,0.4518106584515516,0.9540348226549126,13.155971673332775
78,uniform_risk,3,6,clustered_high,8.356905991942666,2.785635330647555,0.5868898613610529,0.19562995378701764,0.2746172544091824,9.530685714664774
78,explorer_monitor,3,6,clustered_high,8.356905991942666,2.785635330647555,0.5868898613610529,0.19562995378701764,0.2746172544091824,9.970355923015465
78,all_conservative,3,6,clustered_high,8.356905991942666,2.785635330647555,0.5868898613610529,0.19562995378701764,0.2746172544091824,11.878245160108985
79,uniform_risk,3,6,mixed,8.165882915107876,2.721960971702625,1.0390061793741638,0.3463353931247213,0.5054870560925958,10.243895273856202
79,explorer_monitor,3,6,mixed,8.165882915107876,2.721960971702625,1.0390061793741638,0.3463353931247213,0.5054870560925958,11.049467900502034
79,all_conservative,3,6,mixed,8.165882915107876,2.721960971702625,1.0390061793741638,0.3463353931247213,0.5054870560925958,14.399919991352858
80,uniform_risk,3,6,clustered_high,8.07235597096689,2.6907853236556303,1.2962283541654231,0.43207611805514107,0.6947589705603214,10.664812679297736
80,explorer_monitor,3,6,clustered_high,8.075315509035924,2.6917718363453083,1.2962283541654231,0.43207611805514107,0.6947589705603214,10.036773158918534
80,all_conservative,3,6,clustered_high,9.54913850291092,3.1830461676369732,0.8059028515147257,0.2686342838382419,0.5695894275490601,14.384555611999273
81,uniform_risk,3,6,mixed,8.76454396134184,2.9215146537806134,1.1746036194598424,0.39153453981994746,0.8233604373757843,11.113751200261525
81,explorer_monitor,3,6,mixed,8.76454396134184,2.9215146537806134,1.1746036194598424,0.39153453981994746,0.8233604373757843,10.985930537164041
81,all_conservative,3,6,mixed,8.76454396134184,2.9215146537806134,1.1746036194598424,0.39153453981994746,0.8233604373757843,15.812165678100893
82,uniform_risk,3,6,clustered_high,10.026328701168447,3.342109567056149,0.8619318780856592,0.28731062602855306,0.3830267337569517,11.750192457339764
82,explorer_monitor,3,6,clustered_high,10.026328701168447,3.342109567056149,0.8619318780856592,0.28731062602855306,0.3830267337569517,12.382098930730848
82,all_conservative,3,6,clustered_high,11.21010716703719,3.7367023890123967,0.5947021497708355,0.19823404992361182,0.3830267337569517,14.778320065662204
83,uniform_risk,3,6,mixed,5.201587547483267,1.7338625158277556,1.4989493020376148,0.4996497673458716,0.879713890963883,8.199486151558496
83,explorer_monitor,3,6,mixed,5.201587547483267,1.7338625158277556,1.4989493020376148,0.4996497673458716,0.879713890963883,7.957241175227238
83,all_conservative,3,6,mixed,7.710520090257393,2.5701733634191313,0.7624958452370605,0.2541652817456868,0.3187344573163122,12.285495161679757
84,uniform_risk,3,6,clustered_high,5.685373186072704,1.895124395357568,0.9854303902678475,0.32847679675594915,0.46111305225561117,7.656233966608399
84,explorer_monitor,3,6,clustered_high,5.691631895192077,1.8972106317306923,0.9854303902678475,0.32847679675594915,0.46111305225561117,8.346839577617867
84,all_conservative,3,6,clustered_high,5.685373186072704,1.895124395357568,0.9854303902678475,0.32847679675594915,0.46111305225561117,11.59795552767979
85,uniform_risk,3,6,mixed,4.63297186857447,1.5443239561914899,1.4186937307828988,0.4728979102609663,0.5520792925478145,7.470359330140267
85,explorer_monitor,3,6,mixed,4.63297186857447,1.5443239561914899,1.4186937307828988,0.4728979102609663,0.5520792925478145,8.204695274153973
85,all_conservative,3,6,mixed,4.63297186857447,1.5443239561914899,1.4186937307828988,0.4728979102609663,0.5520792925478145,13.145134253271863
86,uniform_risk,3,6,clustered_high,7.4177332654344275,2.472577755144809,0.8688146681358064,0.2896048893786021,0.45716524944874454,9.155362601706042
86,explorer_monitor,3,6,clustered_high,7.4177332654344275,2.472577755144809,0.8688146681358064,0.2896048893786021,0.45716524944874454,9.939306045648646
86,all_conservative,3,6,clustered_high,7.4177332654344275,2.472577755144809,0.8688146681358064,0.2896048893786021,0.45716524944874454,12.630621274249265
87,uniform_risk,3,6,mixed,5.946201619408825,1.9820672064696083,1.1782938376997827,0.39276461256659423,0.7071695637034598,8.302789294808392
87,explorer_monitor,3,6,mixed,5.946201619408825,1.9820672064696083,1.1782938376997827,0.39276461256659423,0.7071695637034598,7.713083834266391
87,all_conservative,3,6,mixed,5.946201619408825,1.9820672064696083,1.1782938376997827,0.39276461256659423,0.7071695637034598,13.015964645607522
88,uniform_risk,3,6,clustered_high,6.7109105199159895,2.23697017330533,0.9585308242716508,0.31951027475721694,0.6919966530754633,8.62797216845929
88,explorer_monitor,3,6,clustered_high,9.405486414142365,3.135162138047455,0.27510546999740115,0.09170182333246706,0.2632279927001081,9.699081718429216
88,all_conservative,3,6,clustered_high,9.405486414142365,3.135162138047455,0.27510546999740115,0.09170182333246706,0.2632279927001081,11.056119234126772
89,uniform_risk,3,6,mixed,7.791904074293642,2.5973013580978805,0.8226238468656089,0.27420794895520295,0.4339096519716623,9.43715176802486
89,explorer_monitor,3,6,mixed,7.791904074293642,2.5973013580978805,0.8226238468656089,0.27420794895520295,0.4339096519716623,9.925707049728368
89,all_conservative,3,6,mixed,7.791904074293642,2.5973013580978805,0.8226238468656089,0.27420794895520295,0.4339096519716623,12.727647155487295
90,uniform_risk,3,6,clustered_high,5.874741820603544,1.9582472735345149,1.0894770534403295,0.3631590178134432,0.514909426781128,8.053695927484203
90,explorer_monitor,3,6,clustered_high,5.874741820603544,1.9582472735345149,1.0894770534403295,0.3631590178134432,0.514909426781128,8.926272434433134
90,all_conservative,3,6,clustered_high,5.874741820603544,1.9582472735345149,1.0894770534403295,0.3631590178134432,0.514909426781128,12.411604141245522
91,uniform_risk,3,6,mixed,2.5654663460329807,0.8551554486776602,0.9520770612955031,0.31735902043183434,0.49060345611079326,4.469620468623987
91,explorer_monitor,3,6,mixed,2.5654663460329807,0.8551554486776602,0.9520770612955031,0.31735902043183434,0.49060345611079326,5.018979434606028
91,all_conservative,3,6,mixed,2.5654663460329807,0.8551554486776602,0.9520770612955031,0.31735902043183434,0.49060345611079326,8.277928713805998
92,uniform_risk,3,6,clustered_high,8.69227774933917,2.8974259164463896,0.7074271957006739,0.23580906523355796,0.3638036931491403,10.107132140740518
92,explorer_monitor,3,6,clustered_high,9.125114797365763,3.041704932455254,0.7074271957006739,0.23580906523355796,0.3638036931491403,10.30867250011217
92,all_conservative,3,6,clustered_high,8.69227774933917,2.8974259164463896,0.7074271957006739,0.23580906523355796,0.3638036931491403,12.936840923543212
93,uniform_risk,3,6,mixed,5.88379550700855,1.96126516900285,1.6071626234774108,0.5357208744924703,0.9052075743133589,9.098120753963371
93,explorer_monitor,3,6,mixed,6.210373775118275,2.0701245917060915,1.6071626234774108,0.5357208744924703,0.9052075743133589,8.673334170550051
93,all_conservative,3,6,mixed,7.4677506053238,2.4892502017746,1.0030863145391207,0.3343621048463736,0.6250336877688947,13.486268492558523
94,uniform_risk,3,6,clustered_high,10.029639865979323,3.3432132886597743,0.8747855149606185,0.2915951716535395,0.4297542335504176,11.779210895900562
94,explorer_monitor,3,6,clustered_high,10.029639865979323,3.3432132886597743,0.8747855149606185,0.2915951716535395,0.4297542335504176,11.805454536283522
94,all_conservative,3,6,clustered_high,11.332156291789767,3.777385430596589,0.6053638590977448,0.2017879530325816,0.2879396408124803,14.964339446376236
95,uniform_risk,3,6,mixed,4.840433903954916,1.613477967984972,1.6399036389383852,0.5466345463127951,0.7152363912994262,8.120241181831686
95,explorer_monitor,3,6,mixed,4.840433903954916,1.613477967984972,1.6399036389383852,0.5466345463127951,0.7152363912994262,8.917377924776876
95,all_conservative,3,6,mixed,4.840433903954916,1.613477967984972,1.6399036389383852,0.5466345463127951,0.7152363912994262,14.679855737585227
96,uniform_risk,3,6,clustered_high,5.6750809376078335,1.891693645869278,0.9820458276819348,0.3273486092273116,0.49180410297599136,7.639172592971704
96,explorer_monitor,3,6,clustered_high,5.6750809376078335,1.891693645869278,0.9820458276819348,0.3273486092273116,0.49180410297599136,7.2323504240467
96,all_conservative,3,6,clustered_high,5.6750809376078335,1.891693645869278,0.9820458276819348,0.3273486092273116,0.49180410297599136,11.567355903699442
97,uniform_risk,3,6,mixed,7.460280510172317,2.486760170057439,1.4320690702106464,0.47735635673688215,0.9617278656799704,10.32441865059361
97,explorer_monitor,3,6,mixed,7.688316018656049,2.5627720062186827,1.4320690702106464,0.47735635673688215,0.9617278656799704,10.155800913623974
97,all_conservative,3,6,mixed,9.226355844020834,3.0754519480069447,0.6772085307389906,0.22573617691299686,0.44577855150490675,13.289607028454776
98,uniform_risk,3,6,clustered_high,5.105363205615402,1.7017877352051338,0.3632184293327699,0.12107280977758995,0.25639640458587776,5.831800064280941
98,explorer_monitor,3,6,clustered_high,5.105363205615402,1.7017877352051338,0.3632184293327699,0.12107280977758995,0.25639640458587776,6.001655702261139
98,all_conservative,3,6,clustered_high,5.105363205615402,1.7017877352051338,0.3632184293327699,0.12107280977758995,0.25639640458587776,7.284673781612021
99,uniform_risk,3,6,mixed,9.693350883816326,3.2311169612721087,1.4884666956837296,0.4961555652279099,0.6391085856661506,12.670284275183782
99,explorer_monitor,3,6,mixed,9.693350883816326,3.2311169612721087,1.4884666956837296,0.4961555652279099,0.6391085856661506,13.686148051063725
99,all_conservative,3,6,mixed,12.155862453811093,4.0519541512703645,0.9119218614867433,0.3039739538289144,0.587004714565218,17.627393622731553
100,uniform_risk,3,6,clustered_high,6.844369881592336,2.2814566271974455,0.39351866191775386,0.13117288730591795,0.2091195531056293,7.631407205427844
100,explorer_monitor,3,6,clustered_high,6.3385277885110005,2.1128425961703337,0.680361422878063,0.22678714095935434,0.49596231406593844,7.386332838532671
100,all_conservative,3,6,clustered_high,6.844369881592336,2.2814566271974455,0.39351866191775386,0.13117288730591795,0.2091195531056293,9.20548185309886
101,uniform_risk,3,6,mixed,6.964834066423573,2.3216113554745244,1.6167858657672345,0.5389286219224115,0.7610566185454242,10.198405797958042
101,explorer_monitor,3,6,mixed,6.964834066423573,2.3216113554745244,1.6167858657672345,0.5389286219224115,0.7610566185454242,9.682309536612301
101,all_conservative,3,6,mixed,7.984150496851864,2.6613834989506215,1.4118762320422666,0.47062541068075553,0.7610566185454242,16.455407889105466
102,uniform_risk,3,6,clustered_high,7.9289929216526165,2.642997640550872,1.2481791086931588,0.4160597028977196,0.5511009325436529,10.425351139038934
102,explorer_monitor,3,6,clustered_high,8.102476008884262,2.700825336294754,1.2481791086931588,0.4160597028977196,0.5511009325436529,10.865972336454083
102,all_conservative,3,6,clustered_high,7.9289929216526165,2.642997640550872,1.2481791086931588,0.4160597028977196,0.5511009325436529,15.41806757381157
103,uniform_risk,3,6,mixed,6.179940810272154,2.0599802700907177,1.2343270275507985,0.41144234251693285,0.8580168449462576,8.648594865373752
103,explorer_monitor,3,6,mixed,6.623643784577652,2.207881261525884,1.2343270275507985,0.41144234251693285,0.8580168449462576,9.559242713445302
103,all_conservative,3,6,mixed,6.179940810272154,2.0599802700907177,1.2343270275507985,0.41144234251693285,0.8580168449462576,13.585902975576944
104,uniform_risk,3,6,clustered_high,5.074754901653635,1.6915849672178782,0.8809333797832475,0.2936444599277492,0.7453382611685122,6.836621661220129
104,explorer_monitor,3,6,clustered_high,5.183811687999351,1.727937229333117,0.8809333797832475,0.2936444599277492,0.7453382611685122,7.21315905708234
104,all_conservative,3,6,clustered_high,5.074754901653635,1.6915849672178782,0.8809333797832475,0.2936444599277492,0.7453382611685122,10.360355180353121
105,uniform_risk,3,6,mixed,5.9857806734544985,1.9952602244848328,0.7118512007832476,0.23728373359441587,0.3437396205526192,7.409483075020994
105,explorer_monitor,3,6,mixed,5.9857806734544985,1.9952602244848328,0.7118512007832476,0.23728373359441587,0.3437396205526192,7.264892938300786
105,all_conservative,3,6,mixed,5.9857806734544985,1.9952602244848328,0.7118512007832476,0.23728373359441587,0.3437396205526192,10.256887878153982
106,uniform_risk,3,6,clustered_high,2.9770263800467673,0.9923421266822557,0.8934399505316215,0.29781331684387385,0.3277426141917675,4.76390628111001
106,explorer_monitor,3,6,clustered_high,2.9770263800467673,0.9923421266822557,0.8934399505316215,0.29781331684387385,0.3277426141917675,5.092097527284149
106,all_conservative,3,6,clustered_high,2.9770263800467673,0.9923421266822557,0.8934399505316215,0.29781331684387385,0.3277426141917675,8.337666083236497
107,uniform_risk,3,6,mixed,7.752708707884446,2.584236235961482,2.031258052489777,0.6770860174965924,0.753157800991068,11.815224812863999
107,explorer_monitor,3,6,mixed,7.752708707884446,2.584236235961482,2.031258052489777,0.6770860174965924,0.753157800991068,12.362107438188547
107,all_conservative,3,6,mixed,9.476919857779375,3.1589732859264585,1.4209533183336034,0.47365110611120115,0.6500202131578069,18.00263976778099
108,uniform_risk,3,6,clustered_high,3.8757832867062967,1.2919277622354322,1.1614336059759964,0.38714453532533216,0.629974007026275,6.1986504986582895
108,explorer_monitor,3,6,clustered_high,3.8757832867062967,1.2919277622354322,1.1614336059759964,0.38714453532533216,0.629974007026275,6.497285847385663
108,all_conservative,3,6,clustered_high,3.8757832867062967,1.2919277622354322,1.1614336059759964,0.38714453532533216,0.629974007026275,10.844384922562277
109,uniform_risk,3,6,mixed,9.586379658622977,3.1954598862076593,2.1376858210768965,0.7125619403589655,0.8608140039367475,13.861751300776772
109,explorer_monitor,3,6,mixed,9.586379658622977,3.1954598862076593,2.1376858210768965,0.7125619403589655,0.8608140039367475,14.900437259647841
109,all_conservative,3,6,mixed,9.586379658622977,3.1954598862076593,2.1376858210768965,0.7125619403589655,0.8608140039367475,22.412494585084357
110,uniform_risk,3,6,clustered_high,7.080191336091515,2.3600637786971714,0.49614333294590174,0.16538111098196726,0.2558107180997078,8.072478001983319
110,explorer_monitor,3,6,clustered_high,7.080191336091515,2.3600637786971714,0.49614333294590174,0.16538111098196726,0.2558107180997078,8.248346990738964
110,all_conservative,3,6,clustered_high,7.080191336091515,2.3600637786971714,0.49614333294590174,0.16538111098196726,0.2558107180997078,10.057051333766925
111,uniform_risk,3,6,mixed,12.109048704511912,4.036349568170637,1.1763856208358048,0.3921285402786016,0.7406581802341782,14.461819946183521
111,explorer_monitor,3,6,mixed,14.117676598644477,4.705892199548159,0.46508369177443,0.15502789725814334,0.26876448640924566,15.352413639405295
111,all_conservative,3,6,mixed,14.117676598644477,4.705892199548159,0.46508369177443,0.15502789725814334,0.26876448640924566,16.908178749291057
112,uniform_risk,3,6,clustered_high,4.1298353377364405,1.3766117792454802,1.062851520030395,0.35428384001013163,0.46558003857859276,6.2555383777972295
112,explorer_monitor,3,6,clustered_high,4.967869077136381,1.6559563590454605,0.7248295219713414,0.2416098406571138,0.36138918666293324,6.436761907329272
112,all_conservative,3,6,clustered_high,6.146690791461348,2.048896930487116,0.3854592889398129,0.1284864296466043,0.23588229478886907,8.459446525100224
113,uniform_risk,3,6,mixed,7.561691103449233,2.520563701149744,1.18503090004389,0.39501030001462994,0.844846504261328,9.931752903537012
113,explorer_monitor,3,6,mixed,8.489208376850353,2.8297361256167846,0.8812336307889573,0.29374454359631913,0.8043380194587567,9.463275966084423
113,all_conservative,3,6,mixed,9.446891474720882,3.1489638249069607,0.3481535693400173,0.11605118978000577,0.27125795800981667,11.535812890760987
114,uniform_risk,3,6,clustered_high,6.520663229855078,2.173554409951693,0.6528093899920707,0.2176031299973569,0.4385993071257875,7.82628200983922
114,explorer_monitor,3,6,clustered_high,6.520663229855078,2.173554409951693,0.6528093899920707,0.2176031299973569,0.4385993071257875,7.905205562782172
114,all_conservative,3,6,clustered_high,6.520663229855078,2.173554409951693,0.6528093899920707,0.2176031299973569,0.4385993071257875,10.437519569807503
115,uniform_risk,3,6,mixed,10.027286954061706,3.3424289846872353,1.6517191642165798,0.55057305473886,0.9642182747327408,13.330725282494866
115,explorer_monitor,3,6,mixed,10.027286954061706,3.3424289846872353,1.6517191642165798,0.55057305473886,0.9642182747327408,13.111490955910288
115,all_conservative,3,6,mixed,12.544260649794147,4.181420216598049,0.7830778948212246,0.2610259649404082,0.37249197407408075,17.242728018721493
116,uniform_risk,3,6,clustered_high,5.673818908653509,1.8912729695511696,1.0581025088083171,0.35270083626943904,0.48231736112511436,7.790023926270143
116,explorer_monitor,3,6,clustered_high,5.673818908653509,1.8912729695511696,1.0581025088083171,0.35270083626943904,0.48231736112511436,7.913321447241933
116,all_conservative,3,6,clustered_high,7.007245171199795,2.3357483903999317,0.7082891111405569,0.23609637038018563,0.3427575914648719,11.256979838043137
117,uniform_risk,3,6,mixed,6.861221750230484,2.287073916743495,1.544541966881126,0.5148473222937087,0.6302975486038245,9.950305683992736
117,explorer_monitor,3,6,mixed,7.969501991652754,2.6565006638842514,1.0944556411743003,0.3648185470581001,0.6302975486038245,9.552029571736355
117,all_conservative,3,6,mixed,10.253931283994701,3.4179770946649004,0.5948733301144536,0.19829111003815122,0.4522011694010627,13.823171264681424
118,uniform_risk,3,6,clustered_high,7.848549312049137,2.616183104016379,0.29072665755425875,0.09690888585141959,0.1399272771403619,8.430002627157654
118,explorer_monitor,3,6,clustered_high,7.416239954168837,2.4720799847229458,0.5452414303880945,0.18174714346269816,0.318910547332338,8.467666821893413
118,all_conservative,3,6,clustered_high,7.848549312049137,2.616183104016379,0.29072665755425875,0.09690888585141959,0.1399272771403619,9.59290925737469
119,uniform_risk,3,6,mixed,8.12918946622321,2.709729822074403,1.15283674744878,0.38427891581626,0.4846794854405083,10.43486296112077
119,explorer_monitor,3,6,mixed,8.12918946622321,2.709729822074403,1.15283674744878,0.38427891581626,0.4846794854405083,11.015840657432484
119,all_conservative,3,6,mixed,8.12918946622321,2.709729822074403,1.15283674744878,0.38427891581626,0.4846794854405083,15.046209950915888
120,uniform_risk,3,6,clustered_high,6.6792076895499415,2.226402563183314,1.3050339487473004,0.4350113162491001,0.49819602425322856,9.289275587044543
120,explorer_monitor,3,6,clustered_high,6.6792076895499415,2.226402563183314,1.3050339487473004,0.4350113162491001,0.49819602425322856,9.87752505474663
120,all_conservative,3,6,clustered_high,6.6792076895499415,2.226402563183314,1.3050339487473004,0.4350113162491001,0.49819602425322856,14.509411382033743
121,uniform_risk,3,6,mixed,4.707822196712105,1.5692740655707016,0.44022611415423296,0.14674203805141098,0.3090530721512196,5.588274425020571
121,explorer_monitor,3,6,mixed,4.707822196712105,1.5692740655707016,0.44022611415423296,0.14674203805141098,0.3090530721512196,5.848570019875106
121,all_conservative,3,6,mixed,4.707822196712105,1.5692740655707016,0.44022611415423296,0.14674203805141098,0.3090530721512196,7.349178881637503
122,uniform_risk,3,6,clustered_high,8.010554689157116,2.6701848963857056,0.5299986601911357,0.1766662200637119,0.4007306320923696,9.070552009539387
122,explorer_monitor,3,6,clustered_high,8.010554689157116,2.6701848963857056,0.5299986601911357,0.1766662200637119,0.4007306320923696,8.827325263463864
122,all_conservative,3,6,clustered_high,8.010554689157116,2.6701848963857056,0.5299986601911357,0.1766662200637119,0.4007306320923696,11.19054665030393
123,uniform_risk,3,6,mixed,5.7053885519930505,1.9017961839976836,2.259591734072206,0.7531972446907353,0.9486981598499029,10.224572020137462
123,explorer_monitor,3,6,mixed,5.92799130951539,1.9759971031717967,2.259591734072206,0.7531972446907353,0.9486981598499029,10.629577110050539
123,all_conservative,3,6,mixed,8.066630267896079,2.6888767559653597,1.6415967706937589,0.5471989235645863,0.9486981598499029,17.91621089205863
124,uniform_risk,3,6,clustered_high,11.707500616798502,3.9025002055995004,0.9371835193629114,0.31239450645430383,0.4845509125528426,13.581867655524324
124,explorer_monitor,3,6,clustered_high,11.707500616798502,3.9025002055995004,0.9371835193629114,0.31239450645430383,0.4845509125528426,13.230927218810606
124,all_conservative,3,6,clustered_high,11.707500616798502,3.9025002055995004,0.9371835193629114,0.31239450645430383,0.4845509125528426,17.33060173297597
125,uniform_risk,3,6,mixed,5.125408642913837,1.7084695476379457,1.9976702085527214,0.6658900695175738,0.9424422581019638,9.120749060019278
125,explorer_monitor,3,6,mixed,5.125408642913837,1.7084695476379457,1.9976702085527214,0.6658900695175738,0.9424422581019638,8.536832441560874
125,all_conservative,3,6,mixed,5.125408642913837,1.7084695476379457,1.9976702085527214,0.6658900695175738,0.9424422581019638,17.111429894230167
126,uniform_risk,3,6,clustered_high,8.01832489187645,2.6727749639588168,0.8388091589033327,0.2796030529677776,0.4199272524228255,9.695943209683115
126,explorer_monitor,3,6,clustered_high,7.849435571291094,2.616478523763698,0.9338379951525666,0.3112793317175222,0.4199272524228255,10.10352411088714
126,all_conservative,3,6,clustered_high,9.55426720778428,3.184755735928093,0.5042980023266188,0.16809933410887293,0.3001077640068844,12.580055221743992
127,uniform_risk,3,6,mixed,7.700573080574076,2.566857693524692,0.5167483464319614,0.17224944881065382,0.36940166493194504,8.734069773437998
127,explorer_monitor,3,6,mixed,7.621783018691081,2.5405943395636936,0.6124046376546669,0.2041348792182223,0.4650579561546505,8.504813077165963
127,all_conservative,3,6,mixed,7.700573080574076,2.566857693524692,0.5167483464319614,0.17224944881065382,0.36940166493194504,10.801063159165846
128,uniform_risk,3,6,clustered_high,8.348362508951942,2.7827875029839806,1.1426936702720647,0.38089789009068825,0.6060266531330216,10.63374984949607
128,explorer_monitor,3,6,clustered_high,8.348362508951942,2.7827875029839806,1.1426936702720647,0.38089789009068825,0.6060266531330216,10.356401291566769
128,all_conservative,3,6,clustered_high,8.348362508951942,2.7827875029839806,1.1426936702720647,0.38089789009068825,0.6060266531330216,15.204524530584331
129,uniform_risk,3,6,mixed,8.272163442688818,2.757387814229606,2.131072639812274,0.7103575466040913,0.9249281667592735,12.534308722313366
129,explorer_monitor,3,6,mixed,8.272163442688818,2.757387814229606,2.131072639812274,0.7103575466040913,0.9249281667592735,12.586945751936053
129,all_conservative,3,6,mixed,10.385343297580185,3.461781099193395,1.4823452929602499,0.4941150976534166,0.7865506388277718,19.279415055341683
130,uniform_risk,3,6,clustered_high,8.441110701991226,2.8137035673304087,0.49519705824770804,0.16506568608256936,0.3044810759762176,9.431504818486642
130,explorer_monitor,3,6,clustered_high,8.441110701991226,2.8137035673304087,0.49519705824770804,0.16506568608256936,0.3044810759762176,9.456567842155161
130,all_conservative,3,6,clustered_high,8.441110701991226,2.8137035673304087,0.49519705824770804,0.16506568608256936,0.3044810759762176,11.412293051477473
131,uniform_risk,3,6,mixed,7.9584472118728415,2.6528157372909473,1.1204455954358108,0.37348186514527026,0.8258233317797505,10.199338402744463
131,explorer_monitor,3,6,mixed,8.612044362840706,2.8706814542802355,1.1204455954358108,0.37348186514527026,0.8258233317797505,11.03523061797327
131,all_conservative,3,6,mixed,7.9584472118728415,2.6528157372909473,1.1204455954358108,0.37348186514527026,0.8258233317797505,14.681120784487707
132,uniform_risk,3,6,clustered_high,11.806180012508714,3.9353933375029047,0.7707113720159837,0.2569037906719946,0.4117531458445581,13.347602756540681
132,explorer_monitor,3,6,clustered_high,11.873957448904166,3.9579858163013886,0.7707113720159837,0.2569037906719946,0.4117531458445581,13.127499905982276
132,all_conservative,3,6,clustered_high,12.382976947926037,4.1276589826420125,0.652398350382639,0.21746611679421302,0.29702179672607565,16.297367050221872
133,uniform_risk,3,6,mixed,9.359634241018327,3.119878080339442,1.8244598166688755,0.6081532722229585,0.7675727284118513,13.008553874356078
