thr,FPR,TPR,TP,FP,TN,FN
1.603101845862033858e+00,3.466666666666666785e-01,8.696078431372549211e-01,4.435000000000000000e+03,8.320000000000000000e+02,1.568000000000000000e+03,6.650000000000000000e+02
1.607170723492262088e+00,3.425000000000000266e-01,8.666666666666666963e-01,4.420000000000000000e+03,8.220000000000000000e+02,1.578000000000000000e+03,6.800000000000000000e+02
1.612624923529528020e+00,3.383333333333333193e-01,8.637254901960784714e-01,4.405000000000000000e+03,8.120000000000000000e+02,1.588000000000000000e+03,6.950000000000000000e+02
1.616525476458171129e+00,3.341666666666666674e-01,8.607843137254902466e-01,4.390000000000000000e+03,8.020000000000000000e+02,1.598000000000000000e+03,7.100000000000000000e+02
1.622660771717224337e+00,3.287499999999999867e-01,8.584313725490195779e-01,4.378000000000000000e+03,7.890000000000000000e+02,1.611000000000000000e+03,7.220000000000000000e+02
1.627925498631413781e+00,3.229166666666666852e-01,8.562745098039216129e-01,4.367000000000000000e+03,7.750000000000000000e+02,1.625000000000000000e+03,7.330000000000000000e+02
1.631611973290652218e+00,3.166666666666666519e-01,8.543137254901961297e-01,4.357000000000000000e+03,7.600000000000000000e+02,1.640000000000000000e+03,7.430000000000000000e+02
1.635217476898985556e+00,3.120833333333333237e-01,8.515686274509803866e-01,4.343000000000000000e+03,7.490000000000000000e+02,1.651000000000000000e+03,7.570000000000000000e+02
1.640829713853240168e+00,3.083333333333333481e-01,8.484313725490195690e-01,4.327000000000000000e+03,7.400000000000000000e+02,1.660000000000000000e+03,7.730000000000000000e+02
1.646304649510941687e+00,3.066666666666666430e-01,8.443137254901961208e-01,4.306000000000000000e+03,7.360000000000000000e+02,1.664000000000000000e+03,7.940000000000000000e+02
1.649806508347822387e+00,3.024999999999999911e-01,8.413725490196078960e-01,4.291000000000000000e+03,7.260000000000000000e+02,1.674000000000000000e+03,8.090000000000000000e+02
1.653042812571833053e+00,2.999999999999999889e-01,8.374509803921568185e-01,4.271000000000000000e+03,7.200000000000000000e+02,1.680000000000000000e+03,8.290000000000000000e+02
1.657648565318849299e+00,2.941666666666666874e-01,8.352941176470588536e-01,4.260000000000000000e+03,7.060000000000000000e+02,1.694000000000000000e+03,8.400000000000000000e+02
1.662136841400732701e+00,2.904166666666666563e-01,8.321568627450980360e-01,4.244000000000000000e+03,6.970000000000000000e+02,1.703000000000000000e+03,8.560000000000000000e+02
1.666130331303555812e+00,2.866666666666666807e-01,8.290196078431372184e-01,4.228000000000000000e+03,6.880000000000000000e+02,1.712000000000000000e+03,8.720000000000000000e+02
1.669932735099657339e+00,2.824999999999999734e-01,8.260784313725489936e-01,4.213000000000000000e+03,6.780000000000000000e+02,1.722000000000000000e+03,8.870000000000000000e+02
1.673718585514740509e+00,2.787499999999999978e-01,8.229411764705882870e-01,4.197000000000000000e+03,6.690000000000000000e+02,1.731000000000000000e+03,9.030000000000000000e+02
1.678407610291691832e+00,2.750000000000000222e-01,8.198039215686274694e-01,4.181000000000000000e+03,6.600000000000000000e+02,1.740000000000000000e+03,9.190000000000000000e+02
1.683620054634525687e+00,2.708333333333333148e-01,8.168627450980392446e-01,4.166000000000000000e+03,6.500000000000000000e+02,1.750000000000000000e+03,9.340000000000000000e+02
1.687352978582303153e+00,2.658333333333333104e-01,8.143137254901960942e-01,4.153000000000000000e+03,6.380000000000000000e+02,1.762000000000000000e+03,9.470000000000000000e+02
1.692926180920879098e+00,2.620833333333333348e-01,8.111764705882352766e-01,4.137000000000000000e+03,6.290000000000000000e+02,1.771000000000000000e+03,9.630000000000000000e+02
1.697778761530452041e+00,2.579166666666666829e-01,8.082352941176470518e-01,4.122000000000000000e+03,6.190000000000000000e+02,1.781000000000000000e+03,9.780000000000000000e+02
1.703649925612831240e+00,2.533333333333333548e-01,8.054901960784314197e-01,4.108000000000000000e+03,6.080000000000000000e+02,1.792000000000000000e+03,9.920000000000000000e+02
1.708327528276710083e+00,2.508333333333333526e-01,8.017647058823529349e-01,4.089000000000000000e+03,6.020000000000000000e+02,1.798000000000000000e+03,1.011000000000000000e+03
1.712917236840850288e+00,2.483333333333333226e-01,7.978431372549019684e-01,4.069000000000000000e+03,5.960000000000000000e+02,1.804000000000000000e+03,1.031000000000000000e+03
1.716144160288464393e+00,2.429166666666666696e-01,7.954901960784314108e-01,4.057000000000000000e+03,5.830000000000000000e+02,1.817000000000000000e+03,1.043000000000000000e+03
1.720573208967223433e+00,2.387499999999999900e-01,7.925490196078431859e-01,4.042000000000000000e+03,5.730000000000000000e+02,1.827000000000000000e+03,1.058000000000000000e+03
